12.5,-21.650635094611
13.9555414044429,-20.7213925665422
15.9186772601598,-19.2660004141049
17.9670623061495,-17.3616604627533
19.7902746758151,-15.2354297399715
21.3790194836122,-12.9260660306038
22.702682396999,-10.4548003946443
23.7156786190841,-7.84063790496836
24.4440123642195,-5.13399047502736
24.8796307655507,-2.36458613228118
24.9807914674502,0.436908405682066
24.7654646087359,3.23176418744147
24.2549599668577,5.98797576867426
23.4416341433871,8.67081306657477
22.3085641851724,11.2351939948326
20.908840923615,13.6636050549493
19.2578148561809,15.9293448869373
17.3469620262647,17.9805227469749
15.2178214439022,19.8037859966014
12.9073507661221,21.390950399555
10.4342950995701,22.7111759683192
7.81947239938815,23.7223591320425
5.11232035303176,24.4488096230773
2.34258124017469,24.8825277645556
-0.459081758133142,24.9798166233942
-3.25376907954797,24.7625676097309
-6.00964589066986,24.2501627079998
-8.69131836164902,23.4331405720669
-11.2548841033703,22.2983217486641
-13.682320319431,20.8969100076723
-15.9469531830066,19.2443035353946
-17.9955123560121,17.3305937795423
-19.8172973173877,15.200213147833
-21.4028813154977,12.8886355016404
-22.7196695396394,10.4137898044958
-23.7290396450009,7.79830689380793
-24.4536068819352,5.09065023103614
-24.8854247635606,2.32057634806819
-24.9788417793382,-0.48125511058423
-24.7596706107259,-3.27577397165447
-24.245365449142,-6.03131601266546
-23.4246470007467,-8.71182365672325
-22.2880793121558,-11.274574211908
-20.8849790917295,-13.7010355839127
-19.2307922146083,-15.9645614790758
-17.3142255328199,-18.0105019650493
-15.1826048517637,-19.830808638174
-12.8699202371588,-21.4148122314405
-10.3932845094216,-22.7281631109596
-7.77714138822778,-23.7357201579593
-5.0689801090406,-24.458404140793
-2.29857145596176,-24.8883217625656
0.503428463035239,-24.9778669352822
3.29777886376089,-24.756773611721
6.05120781573525,-24.2409618685579
8.72550715785628,-23.4189791089966
10.967481662194,-22.4465496630843
-0.461499718849326,7.48223583658261
-7.24044888707562,-1.40491960440127
4.59862161473219,4.8910443418119
9.65319512843597,-13.7361798906587
-13.2902785663908,17.9971182572646
-11.1849616176982,19.2800508169386
-9.01682391184856,20.4724636769424
-15.265757571063,16.3199106979654
-6.59225672591093,21.3542941155602
-16.9424745846168,14.5547623188202
-4.21838510147684,21.9403381469091
-18.4958848877314,12.5273675517146
-1.69206782259933,22.2825564019603
-19.7582860091352,10.4408604508361
0.753325113018648,22.346643202147
-20.8500387043912,8.10371583417841
3.32548787785253,22.1238844945412
-21.5412705563282,5.72691847579918
5.72169016804354,21.542745804322
-22.1231763927612,3.33098864467651
8.097943948834,20.8530942429624
-22.3343970551665,0.747894058842702
10.4358146359139,19.762773860622
-22.2719789713859,-1.68603264797731
12.5280673425082,18.4991955769449
-21.9370418707256,-4.2179918779792
14.5562240564592,16.9542448988634
-21.3555058016518,-6.58661774190456
16.331218463008,15.2703119965414
-20.4746138328434,-9.01130159471985
17.9937292800018,13.2946688601123
-19.282796603729,-11.1803427741827
19.2775878194399,11.1893854616661
-18.0005071319101,-13.285888193928
20.4704933385438,9.02164386381244
-16.3232117363353,-15.2624872316589
21.352951696099,6.59763584493206
-14.5578418003267,-16.9407121196687
21.939166712447,4.22480237925847
-12.5300459218228,-18.4942673858135
22.2810353057389,1.69824440173719
-10.4449773826447,-19.7559364154686
22.3456968684768,-0.747624458421081
-8.10842271130972,-20.8480591626541
22.1245924680735,-3.31998709414444
-5.73167018482838,-21.5398031745456
